id,text,timestamp,user,platform,likes,comments_count,video_views,is_video,image_url,post_url,account_followers,account_verified,year,month,day,hour,day_of_week,is_weekend,hashtags,mentions
DPhzRw3jeXc,"Vehículo incendiado en la autopista Duarte tramo La Penda, La Vega.",2025-10-08 00:28:43,accidentes_rd,instagram,128,7,7165,True,https://scontent.cdninstagram.com/v/t51.71878-15/559739604_1361170705427651_425562944452775072_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzczODQ5NDY4Njc2OTA0NzAwNA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=T8Qyl9ICTJYQ7kNvwERR_2C&_nc_oc=AdkqX699YSHyTXxKB9rMWxPJ3KBL_MN34eAD0OfvwyTQNUH2gZn6lBUnVQzCHMwjNeb1KBsdLMYoGa-bdQnn974D&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=kTAnVVx61qdBM3xr6VR3Yg&oh=00_AfiNVddS4v6hsE0k1ywCFidn38q_GIrA8EWhCE5Q6FQbiw&oe=69136A79,https://instagram.com/p/DPhzRw3jeXc,717508,True,2025,10,8,0,Wednesday,False,,
DPhykWPDUSj,"Veamos tu conocimiento. 

Avenida México & Benito Juárez

¿Cuál es el culpable y si tu respuesta es ambos, cuéntanos por qué?",2025-10-08 00:27:22,accidentes_rd,instagram,1431,441,42793,True,https://scontent.cdninstagram.com/v/t51.71878-15/561169730_965675475755579_6762359900277081149_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzczODQ5MTU2NTc5NTc4NzkzOQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgzNjAuc2RyLkMzIn0%3D&_nc_ohc=o-zYgNRi5QIQ7kNvwFAmT6t&_nc_oc=AdnN7AsXVjvXOaxTRs1wHPwARWa5iJ4kgqlmJcZM9WqDzUSqlsibZQtUl_unEu_fA2Er6l3GaGsWSknKAIsA8YDq&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=kTAnVVx61qdBM3xr6VR3Yg&oh=00_AfjjIl2DLIrn_hsNKhxAQehe-KlXXHbEtBi8h3JLgwhnlQ&oe=6913486E,https://instagram.com/p/DPhykWPDUSj,717508,True,2025,10,8,0,Wednesday,False,,
DPhATrdjQ5m,"Accidente registrado en la autopista, Juan Pablo Duarte.",2025-10-07 17:03:30,accidentes_rd,instagram,127,1,7543,True,https://scontent.cdninstagram.com/v/t51.71878-15/559876291_1515125549666938_3282730442886331122_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzczODI3MDUxODAzMDk2MjI3OA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=nXGkCsKdK8EQ7kNvwEbHuqJ&_nc_oc=Adms5gb2ENo4E5GgDHpLq5msp67od_aHM9zxHahnBpkmux-U1bbTdXQFDav9y9xFC6MuqOYHSdLEG5-HahtZP2S1&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=kTAnVVx61qdBM3xr6VR3Yg&oh=00_AfgC0Zon1NcrDF10qe5ZTLjcC_PNzjRWOV0-rNjIq6VDkw&oe=691366EE,https://instagram.com/p/DPhATrdjQ5m,717508,True,2025,10,7,17,Tuesday,False,,
DPfj9h9Dc5X,¿Sabes cuál es la diferencia entre un túnel y pasó a desnivel?,2025-10-07 03:37:13,accidentes_rd,instagram,4231,166,50324,True,https://scontent.cdninstagram.com/v/t51.71878-15/560642016_1144279143703931_9194200963330283637_n.jpg?stp=dst-jpegr_e15_tt6&_nc_cat=108&ig_cache_key=MzczNzg2NDM3NTcxNDU2NTcxOQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2Lmhkci5DMyJ9&_nc_ohc=4gkFSlMwb3wQ7kNvwHhtqDv&_nc_oc=Adn4J1grZaDezXf6ol28L0SvnfieWDyRNv5FXEp3mrQy7kabFCzPX_ca5j3bb91Ky4qb6IuuEaIrfdtqZRuhfzI0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=-1&_nc_ht=scontent.cdninstagram.com&_nc_gid=kTAnVVx61qdBM3xr6VR3Yg&oh=00_AfhH-q_tfGXr2ag9WBAPLNOywaM4dwCPN3ZrHZ_mVkbaHQ&oe=6913711A,https://instagram.com/p/DPfj9h9Dc5X,717508,True,2025,10,7,3,Tuesday,False,,
DPeUYfYDcGE,"¿Sabías qué es el asfalto en frío?
Es una mezcla lista para usar en reparaciones rápidas y efectivas, ideal para tapar baches y deterioros sin necesidad de calentarla. Su aplicación es sencilla, económica y segura, permitiendo mantener las vías en buen estado en cualquier momento.

En Grupo Cysar seguimos trabajando en soluciones viales que mejoran la seguridad y la movilidad de todos. 🚧✨

#GrupoCysar #SeguridadVial #AsfaltoEnFrío #Infraestructura #MantenimientoVial",2025-10-06 16:00:00,grupocysar,instagram,106,5,4513,True,https://scontent.cdninstagram.com/v/t51.71878-15/560061037_661493706656671_7942942578633171182_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzczNzUxNDM4NDY1MTMwNTM0OA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=pZ8rQlVXMzQQ7kNvwEEsuqA&_nc_oc=AdmcVh-UclX-nGdPsWe5nEE-KoQjia_r4BVhNbSQ6Vu_qnsREdfoijY_EQNM0FntTPKqCrNTpRCRU0V5Vn6B7AUZ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_AfiXjrFSUU3di51ePfsiL428zD381x2nw1f8wyX7TD7okw&oe=6913533B,https://instagram.com/p/DPeUYfYDcGE,1136,False,2025,10,6,16,Monday,False,"grupocysar, seguridadvial, asfaltoenfrío, infraestructura, mantenimientovial",
DPc1tFgDfdz,Accidente registrado en la avenida Jacobo Majluta Azar.,2025-10-06 02:13:57,accidentes_rd,instagram,283,9,12961,True,https://scontent.cdninstagram.com/v/t51.71878-15/560093063_2761953957468850_1550656205771238328_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzczNzA5Nzk4NTU1ODcwNjAzNQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=VAZu_ScO2SUQ7kNvwHNlhqd&_nc_oc=Adm4OkvJkmLHH_TYq_rWwLEG0e312ndPNjm1Wm9Rd_jEyfijX5fr-ndqkmY-4gfV3MtpPJigNipyz04eAElq8pfu&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_AfgOiCMRgG_mMO7DoJNHwpKztd7MkCddVZyYTv-v-57rXA&oe=691379A2,https://instagram.com/p/DPc1tFgDfdz,717508,True,2025,10,6,2,Monday,False,,
DPczHC5DYgH,Km 9 de la autopista Juan Pablo Duarte.,2025-10-06 01:51:20,accidentes_rd,instagram,6323,921,122915,True,https://scontent.cdninstagram.com/v/t51.71878-15/559892646_1049143100509661_5033039490918076815_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzczNzA4NjU3NTMyMzc0NDI2Mw%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=dpE_3xFNMHQQ7kNvwHa106e&_nc_oc=Adlrx0auEkUYqSy4PqMr0Y_gVcA9QTT-wYxTSmGqWBPHly1zRaMeomhrNTYGTGnYUk7DOB6As6l9qm4qVay_IR2R&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_Afhc9A_71BJ0sJlK1uNulNW-r9zq_g82zAsS_c4q-Vn2tg&oe=6913682A,https://instagram.com/p/DPczHC5DYgH,717508,True,2025,10,6,1,Monday,False,,
DPbVywQDZPR,"Accidente registrado en la carretera Mella, San Luis.",2025-10-05 12:16:13,accidentes_rd,instagram,1373,127,36731,True,https://scontent.cdninstagram.com/v/t51.71878-15/559422190_1519331869264514_3466257220696784001_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzczNjY3NjE2MjU5MzQ2MTIwMQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=-x3f3hhaJBoQ7kNvwEg7zCo&_nc_oc=AdmXKFzEvTefgzVxUl3UbqkNJ-RaQPCvVsxSdQbZqnRm1dMMWbdwBWYZYZgbGiGHjfghS6jIrJ1N5Hx_gGPqSOcS&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_AfihCRdII_5wbeEPV5j-MiW2SvMiyoLyfUkyQ6uIrNgosg&oe=69137749,https://instagram.com/p/DPbVywQDZPR,717508,True,2025,10,5,12,Sunday,True,,
DPbVlaWDXx6,Accidente registrado próximo al km 40 de la autopista Duarte.,2025-10-05 12:14:09,accidentes_rd,instagram,630,49,34636,True,https://scontent.cdninstagram.com/v/t51.71878-15/561223186_736730456065053_2380375871414918238_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzczNjY3NTI0NTcxODYwMDgyNg%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=uaSR-eTVhiYQ7kNvwGl0wjk&_nc_oc=AdlI_F2yAAKslTO4XWK8jyXjCagQ8AKzMLzo2QHe0bgazqYICx9lBVCquKUOBEYVihAckmAVy7IsF1qMueVpmffQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_AfgSn-ygzfeG5mZq7Ks0VAOxUwl2ekYLi--_pNJAj6hLDQ&oe=691372A0,https://instagram.com/p/DPbVlaWDXx6,717508,True,2025,10,5,12,Sunday,True,,
DPaIKRODaTq,Vehículo incendiado en el paso a desnivel de la avenida John F Kennedy y avenida Abraham Lincoln.,2025-10-05 00:57:41,accidentes_rd,instagram,253,17,11692,True,https://scontent.cdninstagram.com/v/t51.71878-15/558371092_1894352494759361_5100734202545103373_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzczNjMzNDczMDkxMzQ5MDE1NA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=nuDKNkmh6GwQ7kNvwFc_WVV&_nc_oc=AdlqFscnDSSTcisZKtZGnyhcK4hiObpkdEQ4TklXoGYr7cTh8vZDZbmZQQLaFGzYDr4lq_K_j11E0x6FFserZhuV&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_Afi8oXi6TkA87DRbb7_JS7ZVBiPgVtS0h0J4OHshpl1mWQ&oe=69137842,https://instagram.com/p/DPaIKRODaTq,717508,True,2025,10,5,0,Sunday,True,,
DPaHbVljU1N,"Accidente registrado en la autopista Juan Pablo Duarte, próximo a Metaldom.",2025-10-05 00:51:08,accidentes_rd,instagram,2208,189,76699,True,https://scontent.cdninstagram.com/v/t51.71878-15/561284887_1556368562440321_7412476388576969474_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzczNjMzMTUwNTc4NzI5MzAwNQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=m4AO7Z2ultEQ7kNvwHcNLe1&_nc_oc=AdkknVXtY8Bk8I__xn78Ye34YB_8FYkHM6N2kG_QXLFkw6uZh3R3_bO5VQYajksjWOXpzePLsex82P1LuBRs-iYN&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_Afjp1dur0DTwJaJpI2koA80jkKl430AHfdjpZcjMFEixsA&oe=691371D2,https://instagram.com/p/DPaHbVljU1N,717508,True,2025,10,5,0,Sunday,True,,
DPaGJ5mjWH6,Accidente registrado en la avenida Los Próceres.,2025-10-05 00:39:54,accidentes_rd,instagram,6033,2176,156450,True,https://scontent.cdninstagram.com/v/t51.71878-15/560630438_1470977677494870_6573346778858836772_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzczNjMyNTkwOTQ2MTY4ODgyNg%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=VnJ11sc1uDoQ7kNvwE5Hwdt&_nc_oc=AdkOTR4aZRWlbJ5Wf35AcnCGL1-fzOdwrOnxq0J_iJ1XQpPNkiy_i-2vjqrTZHinxNMcgCCtT5X9A-Fd_U3soeQq&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_AfhNVfSKJJF2Zbp2iaw99cialkrB3DPOR4uSPOIACz_mfA&oe=69135121,https://instagram.com/p/DPaGJ5mjWH6,717508,True,2025,10,5,0,Sunday,True,,
DPaF-12DXMw,Accidente registrado en la avenida Jacobo Majluta Azar.,2025-10-05 00:38:25,accidentes_rd,instagram,560,34,22686,True,https://scontent.cdninstagram.com/v/t51.71878-15/558883499_1131513981866413_6771449400303143298_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzczNjMyNTE0OTUxMjUyODY4OA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=TPt59782rIkQ7kNvwG2IuGy&_nc_oc=Adncbo4VH1xYcF1MSfOPoQ0CkKnID-Nrufu-LenBx2EgNqiUc7xSAAHf7C-tAMIiJS4vYVTtqN8XSlYJhfjKCqQF&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_AfhRArMIyOCQhZNbEY82B_idFGspuWg8yBQypcFRGj4Gvw&oe=69136964,https://instagram.com/p/DPaF-12DXMw,717508,True,2025,10,5,0,Sunday,True,,
DPZTMOTjRJD,"Accidente registrado en la circunvalación Santo Domingo, próximo al cruce de Gina.",2025-10-04 17:15:10,accidentes_rd,instagram,669,15,25852,True,https://scontent.cdninstagram.com/v/t51.82787-15/559279912_18342416218205098_1694506750335569641_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzczNjEwMTc2ODc1ODM2Njc4NzE4MzQyNDE2MjE1MjA1MDk4.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjkwMHgxNjAwLnNkci5DMyJ9&_nc_ohc=n5Aj7UiWsqQQ7kNvwFkuQ1z&_nc_oc=Adn9ptq7Ebv0hs82qbvB0PhiuUUu_xfvWUoeEeB21gJ3ni-IpcT6f4HO3JLDCaF76r1ARE22uLsfgYuiIVl09w2t&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_AfgHQi7zIWNd4o2I8JR3bU0knG_5JaQtDX1UGKwvGcIE0g&oe=69134E39,https://instagram.com/p/DPZTMOTjRJD,717508,True,2025,10,4,17,Saturday,True,,
DPZBPkGjVeT,"Accidente registrado en la Avenida Luis Ginebra, Puerto Plata.",2025-10-04 14:39:12,accidentes_rd,instagram,285,29,13070,True,https://scontent.cdninstagram.com/v/t51.71878-15/559686948_2020467882112135_1292357194963484887_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzczNjAyMjgzMzQ4MzgzMTE4Nw%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHg2NDAuc2RyLkMzIn0%3D&_nc_ohc=1qeHE_XTk9QQ7kNvwEYzhUe&_nc_oc=AdnJFb5KR-vuY6Ei0oTX531C3aX2d0aJvyMQfbmFhS_nckWro76VkLEe4X0jNHGi8XWQRFvd6i4QKyRC4i4OCYVv&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_AfjhNYrWDYnk6C9fqyyYqXM1jCMllyofW9rat75tHfC9Rw&oe=6913799F,https://instagram.com/p/DPZBPkGjVeT,717508,True,2025,10,4,14,Saturday,True,,
DPZAVRhjTRY,"Accidente registrado en la Circunvalación Norte, Santiago.",2025-10-04 14:30:10,accidentes_rd,instagram,440,43,17714,True,https://scontent.cdninstagram.com/v/t51.71878-15/559015529_1406685811461629_8684809112627123553_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzczNjAxODgyNzgwNjA2MTY1Ng%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=TFpWE7D0iw8Q7kNvwEFGqo6&_nc_oc=AdkXM0yqEHg9Fafy6eDiPJpTuxEPLpIBVbmV9kk8Gzt52cfC8jvOLXwsdkphPbL61jnQOwf8QAerJ5pGn2e7ZznX&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=4Wv5C9J-KImmjUbrBD7UOA&oh=00_Afhd0gwMyy54bZfpihUTTNl9mgOFRVkOjrQg-4XjpMALvw&oe=69135849,https://instagram.com/p/DPZAVRhjTRY,717508,True,2025,10,4,14,Saturday,True,,
DPXi5DtDdez,"Accidente registrado en autopista 30 de Mayo, próximo a Pasaporte.",2025-10-04 00:53:19,accidentes_rd,instagram,292,12,14600,True,https://scontent.cdninstagram.com/v/t51.71878-15/560404885_769367449428488_1838760628166616609_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzczNTYwNzg3MDQ5NTc3NDY0Mw%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=b3Qcw7ffVF4Q7kNvwG_xIgJ&_nc_oc=AdnG2o2mYUJaQf-A1C29HEOrCigmiSUmIuZvo4WM1v3c2wHjRP2RjaCh9IIoRlrm_J7KfrTQhfk5P2GzqrVRask9&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=Qp62FZEL_hJBhP_Z_GLqcQ&oh=00_AfhJZgAmvCJAIseL3o85iGAE3iVIcrRuChAKpIe_NUSqWQ&oe=69137C6D,https://instagram.com/p/DPXi5DtDdez,717508,True,2025,10,4,0,Saturday,True,,
DPXV9YUj9Y7,"🚗💡 “La prudencia es la madre de la seguridad vial” – Aníbal Germoso.

En este episodio de Más Allá del Riesgo, Carmen conversa con Germoso sobre la importancia de tomar decisiones responsables para regresar seguro a casa 🏠✨.

👉 Escucha el episodio completo y descubre consejos claves para cuidar tu vida en la carretera.
🎧 Disponible ya en nuestro podcast.

#MásAlláDelRiesgo #SeguridadVial #PodcastRD #PrudenciaEsSeguridad",2025-10-03 23:00:00,masalladelriesgopodcast,instagram,71,2,1943,True,https://scontent.cdninstagram.com/v/t51.71878-15/558870614_1312729903728325_2656612894354161297_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzczNTU1MDk5MjkwNjcwNDQ0Mw%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=dR-1StQIVXoQ7kNvwGszi9v&_nc_oc=AdkaoE0MLrI28khixpjV_i3hHoWBspUVDT3tObctMzsUHXghcIY-it21GATA57fq4HSK-67HAUqaT_N_VnyXXtae&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=Qp62FZEL_hJBhP_Z_GLqcQ&oh=00_AfjWAyjwwqBXLQ33_Zr4e_IA7147BwIxY3i7AOk2iSO-_A&oe=691346E2,https://instagram.com/p/DPXV9YUj9Y7,474,False,2025,10,3,23,Friday,False,"másalládelriesgo, seguridadvial, podcastrd, prudenciaesseguridad",
DPXEJZLiQvT,"Accidente registrado en la Calle César Nicolás Penson, Gazcue.",2025-10-03 20:24:35,accidentes_rd,instagram,973,134,38952,True,https://scontent.cdninstagram.com/v/t51.71878-15/559809985_1467447201145251_3679640203595437626_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzczNTQ3MjY1MzYyNTUyNzI1MQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=kTIdbzPK4NMQ7kNvwEu9RWD&_nc_oc=Adn_0j_juGVnBJUEEQ_MI5GC1Q371wwRwd_HEdEIMPQSb1Nwy5tZNZWaXjMKFHbqwYzTUPyMnonFLrsuFa8jWmAo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=Qp62FZEL_hJBhP_Z_GLqcQ&oh=00_Afi81E-M5hWKP3Ocxm5oWIPY7_ignk2N4ZjYKRLIJ_c4hA&oe=69135C9E,https://instagram.com/p/DPXEJZLiQvT,717508,True,2025,10,3,20,Friday,False,,
DPXDxIwCUzk,"Accidente registrado en la Calle César Nicolás Penson, Gazcur.",2025-10-03 20:21:04,accidentes_rd,instagram,238,15,0,False,https://scontent.cdninstagram.com/v/t51.82787-15/558301176_18342281302205098_814217669446572580_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=MzczNTQ3MDk3ODE3NzI4MjcwMQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjQ0MngzMzEuc2RyLkMzIn0%3D&_nc_ohc=9BzQnAiV28IQ7kNvwHxmZL1&_nc_oc=AdmJ0bKlyJWPrx-aRGTuidYRf9pZ6-MDZSiX4FP_7FaMhDYDmgbl-1qy-F9fXlac9dzMUjQ05goyh0FhpPT6fLz8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=Qp62FZEL_hJBhP_Z_GLqcQ&oh=00_Afgo7JL8if4d8R6TpOcP1hfoXgDOxFhjQuacaV6Cdahksw&oe=691353FD,https://instagram.com/p/DPXDxIwCUzk,717508,True,2025,10,3,20,Friday,False,,
DPXCqUUCZYi,Accidente registrado en la avenida Núñez de Cáceres.,2025-10-03 20:11:37,accidentes_rd,instagram,139,7,15814,True,https://scontent.cdninstagram.com/v/t51.71878-15/559233447_1956275158528177_5573042426573727083_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzczNTQ2NjEyMDA0OTE2OTk1NA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=IvCs85PG0YoQ7kNvwFJY7UR&_nc_oc=AdmgCNHYwJ9_7PFINNgCcHE8XgC1nnsj6ysIHIhG33oEUQV-ysPkoO_4xaB8A3DYjhxZvlNETnWgXDRoYjv-ESSt&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=Qp62FZEL_hJBhP_Z_GLqcQ&oh=00_AfjsKtR1mHmd7PaIKguIvTzRymPCs4i75_pNB9U7lE7KTQ&oe=69134738,https://instagram.com/p/DPXCqUUCZYi,717508,True,2025,10,3,20,Friday,False,,
DPWqgUHjRkJ,"Accidente registrado en la autovia del Este tramo Guayacanes, se reporta un fallecido.",2025-10-03 16:40:49,accidentes_rd,instagram,432,11,21534,True,https://scontent.cdninstagram.com/v/t51.71878-15/559716440_2000530017373323_658337983877265320_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzczNTM1OTg3OTUyODY1MTAxNw%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=k7xgN-gs8mQQ7kNvwF2nPs-&_nc_oc=Adk6xmGdM5D0CKXsOUpDivl5UxP4Gcu33KnfITsppNN1Juu5-Uum7lX7XIQlRu5XXuIWK0HXBVhOBV7IbbwG_LsW&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=Qp62FZEL_hJBhP_Z_GLqcQ&oh=00_Afh16RbfHaNrRB7x55JXeXXPXJucy2xOWhGXbhsURFeC0w&oe=69135936,https://instagram.com/p/DPWqgUHjRkJ,717508,True,2025,10,3,16,Friday,False,,
